Date,close,high,low,open,volume,symbol
2016-02-25,4.922080993652344,5.424285720322825,4.922080993652344,5.424285720322825,37502492,300012.SZ
2016-02-26,4.750712871551514,5.0434675802987705,4.665028976233687,4.9982452343993975,26647068,300012.SZ
2016-02-29,4.419877052307129,4.795935507891369,4.274689774768419,4.753093330652321,27201112,300012.SZ
2016-03-01,4.56982421875,4.681689539563373,4.291350548326621,4.462718786290535,25792300,300012.SZ
2016-03-02,4.736432075500488,4.779274248132521,4.503180751138566,4.503180751138566,24782116,300012.SZ
2016-03-03,4.707871437072754,4.879239692097242,4.691210237276062,4.7602338459485285,26219372,300012.SZ
2016-03-04,4.462718963623047,4.734052131340529,4.348473467107397,4.68406989685415,22790172,300012.SZ
2016-03-07,4.498419761657715,4.676928485961364,4.453197424388865,4.512700332490081,32918772,300012.SZ
2016-03-08,4.52222204208374,4.5555435329125,4.16520451244555,4.498420782646941,29477764,300012.SZ
2016-03-09,4.441298007965088,4.546023276528511,4.379414915358122,4.457958753287874,19748672,300012.SZ
2016-03-10,4.374654293060303,4.493660128011545,4.3413328045447495,4.4389175528870695,17077488,300012.SZ
2016-03-11,4.484140396118164,4.541263148772826,4.238988185417033,4.248508871178451,21152180,300012.SZ
2016-03-14,4.807836055755615,4.822116629260004,4.56506403632477,4.569824378816649,46061664,300012.SZ
2016-03-15,4.700729846954346,4.781653840131,4.641226937499227,4.734051330978437,31167132,300012.SZ
2016-03-16,4.665028095245361,4.805454994962349,4.622185928691547,4.762612828408534,39021300,300012.SZ
2016-03-17,4.945882797241211,4.969683601695647,4.617426429703552,4.693590093488735,49393084,300012.SZ
2016-03-18,5.031566143035889,5.181513736977507,4.914940488843072,4.936361573691875,35316552,300012.SZ
2016-03-21,5.088688373565674,5.191033445570777,4.962542502093371,5.033945808437273,34420432,300012.SZ
2016-03-22,5.224356651306152,5.4147658171333255,4.974444110440319,4.998245369661531,40535460,300012.SZ
2016-03-23,5.250537872314453,5.440947500977418,5.098210532561106,5.436187158117306,39471264,300012.SZ
2016-03-24,5.069648265838623,5.205315295767569,5.024426376500196,5.119630951385334,27842728,300012.SZ
2016-03-25,5.119631290435791,5.155332951635677,5.03870728293138,5.050607685340926,22998028,300012.SZ
2016-03-28,5.000625133514404,5.200554968327666,4.950642447825477,5.114870623701633,21729260,300012.SZ
2016-03-29,4.79355525970459,4.99824545702499,4.784035028232458,4.950642937750531,20644460,300012.SZ
2016-03-30,5.050608158111572,5.069649076131952,4.819736970368052,4.891140299451654,21721432,300012.SZ
2016-03-31,5.01966667175293,5.15057292209848,5.003005925778544,5.072029081096894,16033788,300012.SZ
2016-04-01,4.95778226852417,5.019665347222388,4.831635940334975,4.99824426405873,24837952,300012.SZ
2016-04-05,5.176753520965576,5.183894034079302,4.886379463908866,4.922081121535077,32982196,300012.SZ
2016-04-06,5.157712936401367,5.22435636781015,5.098210018562852,5.164853449971634,17794172,300012.SZ
2016-04-07,5.0363264083862305,5.202934742682302,5.024426007638449,5.200554571738508,14813388,300012.SZ
2016-04-08,4.950642108917236,4.998244620222114,4.760232971640109,4.779273885367822,36076424,300012.SZ
2016-04-11,5.221976280212402,5.312420517027415,4.962543517965829,4.964923689194019,41829132,300012.SZ
2016-04-12,5.229115962982178,5.283858989341887,5.105350245836704,5.143432074800113,21450884,300012.SZ
2016-04-13,5.35764217376709,5.648016216713939,5.35764217376709,5.414764913987559,64449532,300012.SZ
2016-04-14,5.369543075561523,5.424286103940245,5.295759585970064,5.357642673810756,30105520,300012.SZ
2016-04-15,5.421906471252441,5.443327559708162,5.321941543116173,5.417146128490888,30248780,300012.SZ
2016-04-18,5.331460475921631,5.421905150473696,5.293378651048496,5.421905150473696,16145520,300012.SZ
2016-04-19,5.333840847015381,5.421905354073419,5.302899533383257,5.371922673318538,14125892,300012.SZ
2016-04-20,4.945882797241211,5.36716311929941,4.860198448497258,5.36716311929941,28875724,300012.SZ
2016-04-21,4.903039932250977,5.064887921982995,4.8054551950251145,4.926841187324129,21337396,300012.SZ
2016-04-22,4.948263168334961,4.974444145086506,4.8387775567433415,4.855438302122851,10955768,300012.SZ
2016-04-25,5.079169273376465,5.093449847024755,4.819736506581068,4.860198510227265,18679496,300012.SZ
2016-04-26,5.048226833343506,5.091069002594877,4.950642094035913,5.069647917969191,11810964,300012.SZ
2016-04-27,4.943502426147461,5.067268601780434,4.914940826397072,5.052987574919626,13085948,300012.SZ
2016-04-28,4.950642108917236,4.983964048419128,4.836396626550959,4.950642108917236,13406920,300012.SZ
2016-04-29,4.9696831703186035,5.0339464262984075,4.879238940917224,4.9197009405373375,16140940,300012.SZ
2016-05-03,5.117250919342041,5.11963109052526,4.919701250847221,4.97682399733077,18289544,300012.SZ
2016-05-04,5.164853572845459,5.231496551868467,5.072028710108596,5.105350653591347,18189176,300012.SZ
2016-05-05,5.198175430297852,5.2505378395181745,5.14105267824715,5.14105267824715,14988692,300012.SZ
2016-05-06,4.974443435668945,5.274338171645184,4.8530574386806205,5.200554686642115,21007772,300012.SZ
2016-05-09,4.872097969055176,4.979203385603004,4.791173977434854,4.905419906409591,15641952,300012.SZ
2016-05-10,4.9696831703186035,4.998244768744474,4.879238940917224,4.879238940917224,9486944,300012.SZ
2016-05-11,4.881619930267334,5.031567098718321,4.850678155621534,4.97444434626217,9088188,300012.SZ
2016-05-12,4.831636428833008,4.886379454658855,4.7126306009901135,4.87209842845844,10933772,300012.SZ
2016-05-13,4.922080993652344,4.998244649001741,4.8363966543986745,4.853057397259955,13185236,300012.SZ
2016-05-16,5.0220465660095215,5.0934498888079665,4.8387774624632565,4.8911398689173655,17373492,300012.SZ
2016-05-17,5.09345006942749,5.138672417588144,4.9673041644122105,5.045848003864255,13849388,300012.SZ
2016-05-18,4.864959239959717,5.026807267425674,4.807836486849018,5.024427095966318,12186448,300012.SZ
2016-05-19,4.8435378074646,4.98158456452289,4.8316369510114034,4.8697187837191205,11373832,300012.SZ
2016-05-20,4.908117294311523,4.9129011437488606,4.7693888541197005,4.826793678728766,6475518,300012.SZ
2016-05-23,5.1138176918029785,5.400842264888921,4.9272521298888,4.9272521298888,28091134,300012.SZ
2016-05-24,5.109035015106201,5.214276977944228,5.061197427479428,5.070765127490001,17150236,300012.SZ
2016-05-25,5.0611982345581055,5.228629361737995,4.999009543211665,5.118603075136408,15149934,300012.SZ
2016-05-26,5.0611982345581055,5.0946842775088355,4.793308978526026,5.01336063930296,13472258,300012.SZ
2016-05-27,5.0611982345581055,5.0946842775088355,4.975090745584092,5.022928340839237,8762678,300012.SZ
2016-05-30,4.999009132385254,5.147305300518497,4.888983311038881,5.027711778422137,7419830,300012.SZ
2016-05-31,5.2142767906188965,5.252546676860233,4.979873623337454,4.979873623337454,18030892,300012.SZ
2016-06-01,5.353005409240723,5.544355302628047,5.319519371788484,5.319519371788484,41502102,300012.SZ
2016-06-02,5.434328556060791,5.472598440129226,5.2668979273146395,5.2668979273146395,25156838,300012.SZ
2016-06-03,5.434328556060791,5.539570965355488,5.424761313150184,5.443896255184401,28269030,300012.SZ
2016-06-06,5.353005409240723,5.477382771510527,5.295600578088439,5.419977940358243,19714112,300012.SZ
2016-06-07,5.396059036254883,5.405626736024364,5.28603322618406,5.372140243044215,12482540,300012.SZ
2016-06-08,5.434328556060791,5.549138664479099,5.219060344122594,5.405626371115967,23499566,300012.SZ
2016-06-13,5.147305488586426,5.372140989869015,5.11860284150083,5.319520002460705,18106954,300012.SZ
2016-06-14,5.190359115600586,5.228629006720979,5.032495700675692,5.099467782029835,8480154,300012.SZ
2016-06-15,5.4104108810424805,5.477382958229979,5.080332520398443,5.123386259283584,16559854,300012.SZ
2016-06-16,5.458247661590576,5.625678756179612,5.338654152944987,5.415193925484079,23768840,300012.SZ
2016-06-17,5.707002639770508,5.9461896680095,5.45346406136378,5.45346406136378,37283690,300012.SZ
2016-06-20,5.864866256713867,5.9079199963678315,5.539571740406643,5.649598014657115,33003262,300012.SZ
2016-06-21,5.707002639770508,6.056215482017171,5.654381201581577,6.008378350097203,24970956,300012.SZ
2016-06-22,5.788326263427734,5.788326263427734,5.640030105248357,5.716569881258468,17691664,300012.SZ
2016-06-23,5.601760387420654,5.8361635726258765,5.506085664501489,5.759623794290544,18824102,300012.SZ
2016-06-24,5.491734504699707,5.683084420367704,5.367357584160571,5.616111881451941,22249776,300012.SZ
2016-06-27,5.659164905548096,5.716569736098002,5.410410639831838,5.410410639831838,23379524,300012.SZ
