Date,close,high,low,open,volume,symbol
2016-02-25,9.42308521270752,10.091492223974392,9.357697464863882,10.091492223974392,58028852,600887.SS
2016-02-26,9.510268211364746,9.568390497267307,9.386758180603726,9.452145925462183,36214156,600887.SS
2016-02-29,9.437614440917969,9.568389922783151,9.154268487373086,9.546594240096374,52536301,600887.SS
2016-03-01,9.568389892578125,9.590185575196099,9.226920964826002,9.488471927730718,31988106,600887.SS
2016-03-02,9.902592658996582,9.931653798048684,9.553858297499152,9.597450352513409,61181241,600887.SS
2016-03-03,10.062429428100586,10.08422510951359,9.808143937750753,9.880797132957055,64104557,600887.SS
2016-03-04,10.42569351196289,10.498346010767898,9.888061417870455,10.076959161933415,130657666,600887.SS
2016-03-07,10.331246376037598,10.527408917934507,10.244062947097603,10.316715458111446,47943635,600887.SS
2016-03-08,10.149613380432129,10.30218454409189,9.924389017744954,10.30218454409189,41675420,600887.SS
2016-03-09,9.851736068725586,10.00430722552683,9.735490816932836,9.982510851075064,46665038,600887.SS
2016-03-10,9.75728702545166,9.924388402840123,9.750021567424627,9.837204985132374,28027526,600887.SS
2016-03-11,9.706429481506348,9.800878356943098,9.641042438086025,9.706429481506348,23864334,600887.SS
2016-03-14,9.88079833984375,9.96798176901697,9.713696247607519,9.779083992705509,46255072,600887.SS
2016-03-15,10.353041648864746,10.382102790690528,9.815410178651641,9.873532462303206,79942097,600887.SS
2016-03-16,10.127817153930664,10.491081768665042,10.106021471050836,10.222266036906275,50635997,600887.SS
2016-03-17,10.244062423706055,10.32398038959979,10.098756023357785,10.135082623444852,41194883,600887.SS
2016-03-18,10.382102966308594,10.498347535578052,10.258592938241723,10.258592938241723,51818778,600887.SS
2016-03-21,10.60006046295166,10.78895820919602,10.389367036101318,10.476550451397438,62617183,600887.SS
2016-03-22,10.454754829406738,10.563733925919841,10.425693690811766,10.556468468053048,33039124,600887.SS
2016-03-23,10.549203872680664,10.658182970946058,10.447489539526677,10.462019762621699,31598585,600887.SS
2016-03-24,10.258591651916504,10.534672815749783,10.251326194030108,10.534672815749783,51178903,600887.SS
2016-03-25,10.29491901397705,10.353041295645632,10.20773559147418,10.251326956289489,20469361,600887.SS
2016-03-28,10.244062423706055,10.56373498015326,10.22953150652232,10.345776072503122,41823691,600887.SS
2016-03-29,10.127817153930664,10.287653778418026,10.098756012466804,10.287653778418026,27489687,600887.SS
2016-03-30,10.389368057250977,10.432959422747446,10.193204833900078,10.193204833900078,37363333,600887.SS
2016-03-31,10.585530281066895,10.716305759512263,10.447490037164084,10.541938916833267,75896202,600887.SS
2016-04-01,10.512877464294434,10.629122022629518,10.360306308261581,10.58552996681775,53930482,600887.SS
2016-04-05,10.67997932434082,10.77442820545685,10.432959280325397,10.498347020549744,61705662,600887.SS
2016-04-06,10.643653869628906,10.73810276090199,10.57100135602276,10.67271501364583,36698764,600887.SS
2016-04-07,10.491082191467285,10.75989862693192,10.483817425462743,10.687245423908132,33672750,600887.SS
2016-04-08,10.41843032836914,10.491082843032835,10.33851166150504,10.483818076577101,27789121,600887.SS
2016-04-11,10.549203872680664,10.592795234837938,10.483816136572544,10.527407498729819,33155486,600887.SS
2016-04-12,10.491082191467285,10.563735394491072,10.440225365074012,10.549205169609692,21092722,600887.SS
2016-04-13,10.5274076461792,10.781693136189645,10.462019909155243,10.534673104264575,78324751,600887.SS
2016-04-14,10.614590644836426,10.6654481565507,10.549203603270398,10.578264741590473,23571246,600887.SS
2016-04-15,10.578265190124512,10.672713374015357,10.541938592466067,10.672713374015357,27174100,600887.SS
2016-04-18,10.454754829406738,10.563733925919841,10.43295845580636,10.563733925919841,25104417,600887.SS
2016-04-19,10.5274076461792,10.563734243733865,10.46928536724062,10.505611964795287,27094602,600887.SS
2016-04-20,10.26585865020752,10.65818442760331,10.156878844175614,10.556470080547992,67410265,600887.SS
2016-04-21,10.22226619720459,10.323980540359244,10.215001431378905,10.273123715218055,25544285,600887.SS
2016-04-22,10.309450149536133,10.323981067674252,10.178675350654634,10.215001953127617,19894832,600887.SS
2016-04-25,10.309450149536133,10.323981067674252,10.178675350654634,10.323981067674252,15448695,600887.SS
2016-04-26,10.316715240478516,10.382102984022222,10.229531813377672,10.294919556921377,15435652,600887.SS
2016-04-27,10.454754829406738,10.556468468053048,10.287652762831492,10.316713901426466,30558275,600887.SS
2016-04-28,10.63638687133789,10.730835742791808,10.476550266348784,10.476550266348784,59812402,600887.SS
2016-04-29,10.919734954833984,11.086837050605487,10.658184661780876,10.679980346317222,94620041,600887.SS
2016-05-03,11.181285858154297,11.355652718901515,10.948796017619026,10.970592394866664,97930434,600887.SS
2016-05-04,11.050508499145508,11.23940624614305,10.970590541356792,11.188548734030052,52710757,600887.SS
2016-05-05,11.181285858154297,11.297530431985777,11.01418376361731,11.050510366157727,45182451,600887.SS
2016-05-06,10.889402389526367,11.248640059195143,10.866950213607518,11.226187883276294,54405541,600887.SS
2016-05-09,10.919340133666992,11.039086037502212,10.664879731146206,10.792109932406598,41753247,600887.SS
2016-05-10,11.428260803222656,11.555490289232814,10.837014160997382,10.85198275567027,80760278,600887.SS
2016-05-11,11.548007011413574,11.742593751120362,11.330967379102933,11.450713284689233,99794246,600887.SS
2016-05-12,11.450712203979492,11.71265616929197,11.24864047206757,11.50310085429362,49610600,600887.SS
2016-05-13,11.27109432220459,11.615364154456309,11.188768477567988,11.458197476390483,44987143,600887.SS
2016-05-16,11.585427284240723,11.592911581912707,11.136380130050332,11.226189560888411,42195260,600887.SS
2016-05-17,11.488134384155273,11.660268949877816,11.353419879682386,11.562975220396497,30750991,600887.SS
2016-05-18,11.323482513427734,11.645300153850567,11.271093860797734,11.390839760375941,47165087,600887.SS
2016-05-19,11.368387222290039,11.488133839332487,11.293546389598129,11.301030686989886,20652598,600887.SS
2016-05-20,11.50310230255127,11.54052307766205,11.278578365628514,11.301031258940133,25836216,600887.SS
2016-05-23,11.540522575378418,11.780014383676818,11.488133920748615,11.525553980488823,31047635,600887.SS
2016-05-24,11.420777320861816,11.615364783043665,11.375872247380647,11.555491113821464,14944663,600887.SS
2016-05-25,11.27857780456543,11.518070325115492,11.233673447659838,11.46568095706979,30876538,600887.SS
2016-05-26,11.263609886169434,11.315998540299573,11.076506734285363,11.286062064547796,27417080,600887.SS
2016-05-27,11.293546676635742,11.345935332225782,11.151347877545776,11.256125902467756,13769837,600887.SS
2016-05-30,11.226187705993652,11.293544946428302,11.083989642430788,11.286060649992942,15270396,600887.SS
2016-05-31,11.533038139343262,11.585426793343519,11.211220490503091,11.218704787857952,44765694,600887.SS
2016-06-01,11.488134384155273,11.585427399894673,11.375872059180562,11.533038743151625,38585465,600887.SS
2016-06-02,11.622846603393555,11.675235966795102,11.443227764210079,11.488132830876857,41891874,600887.SS
2016-06-03,12.184159278869629,12.303905196759125,11.667754115793718,11.675238414097304,108429008,600887.SS
2016-06-06,12.08686351776123,12.468554124951641,12.041959160292883,12.229062315142079,58342237,600887.SS
2016-06-07,12.281450271606445,12.371260408919058,12.086862830332208,12.086862830332208,42909472,600887.SS
2016-06-08,12.184159278869629,12.461071178682609,12.16170638395887,12.206610746296446,26879386,600887.SS
2016-06-13,11.817435264587402,12.161705099016944,11.794983085790795,12.064412086317676,32099105,600887.SS
2016-06-14,12.019505500793457,12.079378449425063,11.809950180582838,11.809950180582838,28955251,600887.SS
2016-06-15,12.146736145019531,12.26648204671846,11.862339985355515,11.937180817046407,47257392,600887.SS
2016-06-16,12.169188499450684,12.371260234949672,12.094346957323243,12.154219905528459,27814116,600887.SS
2016-06-17,12.214094161987305,12.326355773460985,12.094348252750867,12.109316848276382,21947424,600887.SS
2016-06-20,12.221577644348145,12.34132354559535,12.049443089740757,12.288934892235165,22926826,600887.SS
2016-06-21,12.206610679626465,12.393713853742375,12.199126381363756,12.229063574414589,22201618,600887.SS
2016-06-22,12.214094161987305,12.288935712131037,12.094348252750867,12.206609864224548,18020454,600887.SS
2016-06-23,12.056926727294922,12.206608381922043,11.974600889385624,12.206608381922043,24127004,600887.SS
2016-06-24,11.832403182983398,12.049442802251036,11.690204393338686,12.049442802251036,29764835,600887.SS
2016-06-27,12.184159278869629,12.229063641207205,11.75756355421084,11.802468630290386,32955797,600887.SS
2016-06-28,12.191641807556152,12.236546163375861,12.101831668433004,12.176673213121672,24678904,600887.SS
2016-06-29,12.31887149810791,12.401197346164162,12.139252633926503,12.184158420584735,35065623,600887.SS
2016-06-30,12.476038932800293,12.513458994307358,12.281451472499098,12.296420068095461,38454732,600887.SS
2016-07-01,12.670624732971191,12.767917736632345,12.461068704530076,12.4835215949828,43225449,600887.SS
2016-07-04,12.700562477111816,12.760435433523392,12.580816564288668,12.610753756236395,45606977,600887.SS
2016-07-05,12.723014831542969,12.910117990830365,12.648173282331246,12.685594770679018,38179474,600887.SS
2016-07-06,12.969990730285645,12.999927920468945,12.53591146501435,12.670625965871613,48806042,600887.SS
2016-07-07,12.992444038391113,13.269355919022663,12.932571083593709,12.969991145035646,45484490,600887.SS
2016-07-08,12.955021858215332,13.21696655678365,12.8876646092268,12.895148906612611,34691953,600887.SS
