Date,close,high,low,open,volume,symbol
2016-02-25,4.9609808921813965,5.269290482570036,4.953974030690608,5.269290482570036,69248311,601857.SS
2016-02-26,5.087106227874756,5.1501692990296135,4.974993470259073,4.996014716724944,64139524,601857.SS
2016-02-29,5.101121425628662,5.115135481710549,4.96098053068834,5.052072062281331,65407555,601857.SS
2016-03-01,5.129148960113525,5.143163014617056,5.024043384276337,5.066085547786929,34079106,601857.SS
2016-03-02,5.283303737640381,5.290310932188918,5.122141938359725,5.129149132908262,71146975,601857.SS
2016-03-03,5.3113322257995605,5.3253462817731165,5.227247889958223,5.255276001905336,53766610,601857.SS
2016-03-04,5.479501724243164,5.500522643032678,5.269290531619146,5.304325841763642,137470105,601857.SS
2016-03-07,5.451473236083984,5.500522265978249,5.416437928341118,5.430451984613973,49994015,601857.SS
2016-03-08,5.479501724243164,5.507529838710169,5.381402989487166,5.486508585799175,53807243,601857.SS
2016-03-09,5.465487480163574,5.479501536917985,5.241262237971538,5.395416862270054,73103662,601857.SS
2016-03-10,5.388408184051514,5.409429095034414,5.325344782860102,5.388408184051514,32517986,601857.SS
2016-03-11,5.388408184051514,5.402422236080566,5.297316678801998,5.325344782860102,29608982,601857.SS
2016-03-14,5.430451393127441,5.472493557366761,5.353373924961312,5.409430143947072,39927692,601857.SS
2016-03-15,5.458479404449463,5.479500653251765,5.39541599216397,5.451472544262972,39703220,601857.SS
2016-03-16,5.5285491943359375,5.563584494574416,5.416436768167026,5.437458015134389,82352375,601857.SS
2016-03-17,5.521543502807617,5.542564420100433,5.4795013341005285,5.5285503638647375,37373364,601857.SS
2016-03-18,5.521543502807617,5.563585671514706,5.486508195157648,5.549571615279009,72457901,601857.SS
2016-03-21,5.500521183013916,5.535556483858894,5.479500269804042,5.521542430345181,88362793,601857.SS
2016-03-22,5.458479404449463,5.500521567932653,5.444465349955066,5.486507513438257,47955441,601857.SS
2016-03-23,5.451473236083984,5.472494153432539,5.423444789416817,5.458480097159684,31238573,601857.SS
2016-03-24,5.346367359161377,5.423444497451994,5.339360164341445,5.423444497451994,42163774,601857.SS
2016-03-25,5.346367359161377,5.360381414679802,5.297317997786171,5.346367359161377,33624486,601857.SS
