Date,close,high,low,open,volume,symbol
2016-02-25,8.534011840820312,8.812426427069768,8.521906582752283,8.800321169001739,89474179,601166.SS
2016-02-26,8.618744850158691,8.65506004088135,8.552167673912585,8.594534915413709,38131234,601166.SS
2016-02-29,8.58243179321289,8.679271549756313,8.334279772767747,8.61269378422485,87002363,601166.SS
2016-03-01,8.58243179321289,8.636904300571185,8.461381520323132,8.564273905953138,52838420,601166.SS
2016-03-02,8.848740577697754,8.85479320641086,8.582431263635893,8.618745881493654,103055244,601166.SS
2016-03-03,8.921371459960938,8.933476718838119,8.812427016118873,8.84874163832939,71257589,601166.SS
2016-03-04,9.31478214263916,9.363202015551833,8.872950080798017,8.879002709214705,228852447,601166.SS
2016-03-07,9.151366233825684,9.351098388708367,9.127156293149314,9.2905738256227,83201196,601166.SS
2016-03-08,9.266362190246582,9.30872943437917,8.891107312576413,9.139259880638406,73989041,601166.SS
2016-03-09,9.302677154541016,9.314782411724087,9.018209960053587,9.108997657295328,95990497,601166.SS
2016-03-10,9.096892356872559,9.284519801845304,9.084787676957456,9.1937321050351,39538379,601166.SS
2016-03-11,9.181628227233887,9.193732908206464,9.030315963208556,9.06057853145572,58160991,601166.SS
2016-03-14,9.072683334350586,9.345045297814192,9.048473394869609,9.163471040312112,86003066,601166.SS
2016-03-15,9.302677154541016,9.320834463105191,9.036367845828195,9.084787720139618,96761415,601166.SS
2016-03-16,9.514514923095703,9.56293479936913,9.217942459407894,9.23610034591827,195272705,601166.SS
2016-03-17,9.338993072509766,9.593197720946941,9.223995429201745,9.490305335759967,134685320,601166.SS
2016-03-18,9.326888084411621,9.417675791316425,9.308730773914858,9.338993342883127,135520222,601166.SS
2016-03-21,9.399518013000488,9.52056771307184,9.357150762278142,9.357150762278142,100841467,601166.SS
2016-03-22,9.38136100769043,9.490306029906458,9.363203696391263,9.38136100769043,56367036,601166.SS
2016-03-23,9.375307083129883,9.435832215380492,9.357149774338875,9.411622277922335,49898052,601166.SS
2016-03-24,9.308730125427246,9.381359939565076,9.272414929753104,9.369254681936878,47265726,601166.SS
2016-03-25,9.363204002380371,9.393466573674973,9.30267885979117,9.314784119193225,30636961,601166.SS
2016-03-28,9.284521102905273,9.466095944759727,9.26636379188298,9.363203553615886,34589714,601166.SS
2016-03-29,9.260309219360352,9.39346415240815,9.242151912148048,9.302676461925856,37490752,601166.SS
2016-03-30,9.423727989196777,9.43583324785564,9.290573607212302,9.320835599438453,46667313,601166.SS
2016-03-31,9.399518013000488,9.453990522335221,9.369255443680025,9.441885840933336,38865543,601166.SS
2016-04-01,9.44793701171875,9.4721469494747,9.30873001392465,9.4237270739628,61113914,601166.SS
2016-04-05,9.47819995880127,9.508462526513974,9.326887697448221,9.381360203888994,60838507,601166.SS
2016-04-06,9.411622047424316,9.47214660098219,9.37530685352125,9.429779355770636,44166856,601166.SS
2016-04-07,9.34504508972168,9.435832793661575,9.338993037894067,9.429780164623487,39350503,601166.SS
2016-04-08,9.32083511352539,9.363202939412192,9.272415235835165,9.30873043270807,48839727,601166.SS
2016-04-11,9.44793701171875,9.4842522069579,9.338992580422198,9.3813598271925,58181284,601166.SS
2016-04-12,9.441885948181152,9.49030582875968,9.417676007891888,9.447938000345587,30275359,601166.SS
2016-04-13,9.47819995880127,9.665827416851656,9.399517513632428,9.472147329816636,107865898,601166.SS
2016-04-14,9.4842529296875,9.544778067294802,9.460042990086677,9.508462869288323,33014999,601166.SS
2016-04-15,9.58714485168457,9.653722038050825,9.484252469075521,9.502409778591687,76461425,601166.SS
2016-04-18,9.605301856994629,9.696089556121082,9.508462106361433,9.532672044019732,98490706,601166.SS
2016-04-19,9.605301856994629,9.635564423370113,9.55688198167803,9.623459165935742,48571620,601166.SS
2016-04-20,9.61135482788086,9.641617395333707,9.369254865468546,9.62345950853572,109680391,601166.SS
2016-04-21,9.714247703552246,9.817140097897594,9.50846349207208,9.587145945230905,133822232,601166.SS
2016-04-22,9.762664794921875,9.847400430665811,9.653720379333413,9.671877685729761,51473020,601166.SS
2016-04-25,9.744507789611816,9.817137013139167,9.623457544505307,9.696087922453351,74795887,601166.SS
2016-04-26,9.780824661254883,9.835297168696727,9.720299524717172,9.720299524717172,29499874,601166.SS
2016-04-27,9.774772644042969,9.805035791416726,9.756615910039748,9.792930532467222,29501079,601166.SS
2016-04-28,9.792929649353027,9.871611516587295,9.768719133637296,9.805034907210892,49501946,601166.SS
2016-04-29,9.75661563873291,9.811086993648894,9.750563009426466,9.774772372231238,44797020,601166.SS
2016-05-03,9.774772644042969,9.853455672793704,9.696090769713267,9.756615910039748,69065301,601166.SS
2016-05-04,9.786876678466797,9.811086038915715,9.73240417443062,9.774771421031893,43690372,601166.SS
2016-05-05,9.786876678466797,9.811086038915715,9.73240417443062,9.768718792314441,32118766,601166.SS
2016-05-06,9.696090698242188,9.805035719142598,9.69003806881205,9.78082520142205,56523370,601166.SS
2016-05-09,9.568987846374512,9.708195429651884,9.55082995907063,9.690037542348,68260834,601166.SS
2016-05-10,9.4842529296875,9.605302627691614,9.41767574008786,9.52056755048349,71213206,601166.SS
2016-05-11,9.520566940307617,9.58714470285076,9.496357002258417,9.520566940307617,33695887,601166.SS
