Date,close,high,low,open,volume,symbol
2016-02-25,2.367708683013916,2.4090400734836472,2.361804037775965,2.391326700867757,221264453,601398.SS
2016-02-26,2.3736133575439453,2.3913270140285428,2.3618043470705534,2.3677089930817585,115826517,601398.SS
2016-02-29,2.3795177936553955,2.3854221575967522,2.29685458685895,2.3677087842236886,183234157,601398.SS
2016-03-01,2.3795177936553955,2.3795177936553955,2.3499951293016315,2.3736131481650453,85462000,601398.SS
2016-03-02,2.4267537593841553,2.4326581231503384,2.3677087139773967,2.3795177230587483,208078890,601398.SS
2016-03-03,2.4385628700256348,2.4444672340377203,2.4090402053182167,2.4208492148913843,149768911,601398.SS
2016-03-04,2.544844150543213,2.556653161018278,2.4149450353174955,2.432658410255584,409303272,601398.SS
2016-03-07,2.5330348014831543,2.5448438103797364,2.5035121384672094,2.5212257925865726,135311230,601398.SS
2016-03-08,2.556652784347534,2.5625574294896465,2.485798731936045,2.515321394548654,169417154,601398.SS
2016-03-09,2.603888988494873,2.6097936340206824,2.515321557999697,2.52713056750232,188468201,601398.SS
2016-03-10,2.550748348236084,2.5861753734346307,2.550748348236084,2.574366365035115,105044132,601398.SS
2016-03-11,2.5625572204589844,2.5625572204589844,2.515321189371088,2.538939204915036,100313485,601398.SS
2016-03-14,2.5389397144317627,2.562557734715397,2.533035068586349,2.562557734715397,199920794,601398.SS
2016-03-15,2.5153214931488037,2.533034866171549,2.4917031932034974,2.533034866171549,155203345,601398.SS
2016-03-16,2.550748348236084,2.568461720060873,2.4976076696637795,2.5035120330890526,290465143,601398.SS
2016-03-17,2.5330348014831543,2.5448438103797364,2.515321428912772,2.538939446705936,156098379,601398.SS
2016-03-18,2.5389397144317627,2.5389397144317627,2.5035124024573014,2.5389397144317627,165222463,601398.SS
2016-03-21,2.544844150543213,2.5625578070303203,2.5271307756051242,2.5389397860801894,135307955,601398.SS
2016-03-22,2.5330348014831543,2.5566528192763185,2.5271304378093538,2.5448438103797364,96265666,601398.SS
2016-03-23,2.5389397144317627,2.556653088869983,2.5271307042899456,2.5389397144317627,98446751,601398.SS
2016-03-24,2.5153214931488037,2.544843875369708,2.5094168477752303,2.5389395115451223,73796490,601398.SS
2016-03-25,2.527130603790283,2.527130603790283,2.509416948507494,2.5153215941180904,37351400,601398.SS
2016-03-28,2.5389397144317627,2.5389397144317627,2.5094170483027147,2.521226058444532,76782196,601398.SS
2016-03-29,2.5094170570373535,2.5389397232691624,2.5094170570373535,2.5271307130862413,85868439,601398.SS
2016-03-30,2.550748348236084,2.556652711661357,2.5035120330890526,2.5035120330890526,142674879,601398.SS
2016-03-31,2.5330348014831543,2.5566528192763185,2.5271304378093538,2.5448438103797364,91863121,601398.SS
2016-04-01,2.5389397144317627,2.544844078728166,2.5153216941481285,2.533035068586349,92120439,601398.SS
2016-04-05,2.550748348236084,2.556652711661357,2.5271303314370526,2.5389393398365683,100099566,601398.SS
2016-04-06,2.5330348014831543,2.5448438103797364,2.5271304378093538,2.538939446705936,70570722,601398.SS
2016-04-07,2.5153214931488037,2.5389395115451223,2.5153214931488037,2.5389395115451223,74637985,601398.SS
2016-04-08,2.5153214931488037,2.533034866171549,2.5094168477752303,2.5094168477752303,46683454,601398.SS
2016-04-11,2.5330348014831543,2.5448438103797364,2.515321428912772,2.515321428912772,67374407,601398.SS
2016-04-12,2.527130603790283,2.538939613462476,2.527130603790283,2.53303496785188,48195029,601398.SS
2016-04-13,2.550748348236084,2.5625573566355997,2.533034694862326,2.533034694862326,153412951,601398.SS
2016-04-14,2.544844150543213,2.556653161018278,2.544844150543213,2.556653161018278,44085883,601398.SS
2016-04-15,2.5389397144317627,2.556653088869983,2.533035068586349,2.556653088869983,68158357,601398.SS
2016-04-18,2.5330348014831543,2.538939446705936,2.515321428912772,2.5330348014831543,93235807,601398.SS
2016-04-19,2.5330348014831543,2.538939446705936,2.5212257925865726,2.5330348014831543,41791422,601398.SS
2016-04-20,2.5330348014831543,2.5330348014831543,2.4917031295706273,2.5330348014831543,144911727,601398.SS
