Date,close,high,low,open,volume,symbol
2016-02-25,3.150607109069824,3.3654975634766204,3.125984144978511,3.3576628223982414,47832273,300015.SZ
2016-02-26,3.2088067531585693,3.2569332707507104,3.145010532244373,3.189779272138417,36153997,300015.SZ
2016-02-29,3.150607109069824,3.2334299276639626,3.0800962169069854,3.211044667477824,40274017,300015.SZ
2016-03-01,3.133819103240967,3.1562034746200434,3.028611913400127,3.150607104034248,34905022,300015.SZ
2016-03-02,3.2479794025421143,3.2558141432454986,3.0901694027567763,3.134938143443712,54463074,300015.SZ
2016-03-03,3.1953752040863037,3.2681246741767658,3.1897788346261415,3.2323100871209367,36560766,300015.SZ
2016-03-04,3.0465190410614014,3.189779415089665,3.021896299674041,3.1562034141464275,49190794,300015.SZ
2016-03-07,3.0666656494140625,3.1282223861469545,3.0476381692842587,3.0476381692842587,37541970,300015.SZ
2016-03-08,3.1539647579193115,3.1629189060659035,2.9670550531709603,3.0767383130802286,46581183,300015.SZ
2016-03-09,3.1058380603790283,3.1550837615191463,3.077857321124962,3.122626059545869,21792385,300015.SZ
2016-03-10,3.1047189235687256,3.1651564769655103,3.0834537391589074,3.1226261081458735,21567089,300015.SZ
2016-03-11,3.114792585372925,3.1506071805016136,3.0778576940129097,3.0980036954008816,15200329,300015.SZ
2016-03-14,3.19985294342041,3.222237315733203,3.147249457402158,3.147249457402158,31273581,300015.SZ
2016-03-15,3.1226260662078857,3.2166407281622877,3.1002416969496758,3.1897791739825156,28266086,300015.SZ
2016-03-16,3.1192684173583984,3.172991305742511,3.080096047280723,3.1562033058469425,22011287,300015.SZ
2016-03-17,3.214402198791504,3.2177599764521796,3.1237455348453294,3.143891312038165,39433726,300015.SZ
2016-03-18,3.2714829444885254,3.3117744998695158,3.2155214633802163,3.245740796494389,41093966,300015.SZ
2016-03-21,3.312893867492676,3.362139570330003,3.245740757546942,3.2524563129536035,43425989,300015.SZ
2016-03-22,3.2658865451812744,3.3017020260882086,3.246859952843354,3.3017020260882086,28177723,300015.SZ
2016-03-23,3.2658865451812744,3.279317656036486,3.224475582791631,3.279317656036486,24504557,300015.SZ
2016-03-24,3.2647671699523926,3.3196092400046697,3.2177598400452943,3.2345487276369598,32718875,300015.SZ
2016-03-25,3.2714829444885254,3.301702055409888,3.2468599816779933,3.2681251667449027,18767479,300015.SZ
2016-03-28,3.2916290760040283,3.3296831538795733,3.2737218889486654,3.2793180376610396,28180054,300015.SZ
2016-03-29,3.2670059204101562,3.312894070549578,3.246860141726608,3.290509699195664,33046573,300015.SZ
